photo_id,filename,permalink,credit,photo_url,downloaded
img35,pt2/img35.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-technology/507305/#img35,Henry Armytage Sanders / National Library of New Zealand,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-technology/w_35/main_1500.jpg?1478808928,True
img36,pt2/img36.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-technology/507305/#img36,"CC BY-SA
                
                
                
                F. Lorenz",https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-technology/w_36/main_1500.jpg?1478808928,True
img37,pt2/img37.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-technology/507305/#img37,Keystone View Company,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-technology/w_37/main_1500.jpg?1478808928,True
img38,pt2/img38.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-technology/507305/#img38,National Archive / Official German Photograph of WWI,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-technology/w_38/main_1500.jpg?1478808928,True
img39,pt2/img39.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-technology/507305/#img39,National Archive / Official German Photograph of WWI,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-technology/w_39/main_1500.jpg?1478808928,True
img40,pt2/img40.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-technology/507305/#img40,Bibliotheque nationale de France,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-technology/w_40/main_1500.jpg?1478808928,True
img41,pt2/img41.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-technology/507305/#img41,U.S. National Archives / Harry Kidd,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-technology/w_41/main_1500.jpg?1478808928,True
img42,pt2/img42.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-technology/507305/#img42,National Archive / Official German Photograph of WWI,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-technology/w_42/main_1500.jpg?1478808928,True
img43,pt2/img43.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-technology/507305/#img43,National Archive / Official German Photograph of WWI,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-technology/w_43/main_1500.jpg?1478808928,True
img44,pt2/img44.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-technology/507305/#img44,Bibliotheque nationale de France,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-technology/w_44/main_1500.jpg?1478808928,True
img45,pt2/img45.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-technology/507305/#img45,"CC BY-SA
                
                
                
                Nicolas Joseph Gustave Crouvezier / Archives municipales de Nancy",https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-technology/w_45/main_1500.jpg?1478808928,True
img01,pt3/img01.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img01,National Library of Scotland,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_01/main_1500.jpg?1478810463,True
img02,pt3/img02.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img02,Brett Butterworth,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_02/main_1500.jpg?1478810463,True
img03,pt3/img03.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img03,Brett Butterworth,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_03/main_1500.jpg?1478810463,True
img04,pt3/img04.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img04,Library of Congress,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_04/main_1500.jpg?1478810463,True
img05,pt3/img05.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img05,Deutsches Bundesarchiv,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_05/main_1500.jpg?1478810463,True
img06,pt3/img06.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img06,Bibliotheque nationale de France,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_06/main_1500.jpg?1478810463,True
img07,pt3/img07.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img07,Wikimedia Commons,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_07/main_1500.jpg?1478810463,True
img08,pt3/img08.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img08,National Library of Scotland,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_08/main_1500.jpg?1478810463,True
img09,pt3/img09.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img09,National Archive / Official German Photograph of WWI,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_09/main_1500.jpg?1478810463,True
img10,pt3/img10.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img10,Library of Congress,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_10/main_1500.jpg?1478810463,True
img11,pt3/img11.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img11,Australian War Memorial,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_11/main_1500.jpg?1478810463,True
img12,pt3/img12.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img12,National Archives,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_12/main_1500.jpg?1478810463,True
img13,pt3/img13.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img13,National Archive / Official German Photograph of WWI,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_13/main_1500.jpg?1478810463,True
img14,pt3/img14.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img14,Nationaal Archief,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_14/main_1500.jpg?1478810463,True
img15,pt3/img15.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img15,Library of Congress,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_15/main_1500.jpg?1478810463,True
img16,pt3/img16.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img16,WWI Signal Corps Photograph Collection,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_16/main_1500.jpg?1478810463,True
img17,pt3/img17.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img17,Library of Congress,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_17/main_1500.jpg?1478810463,True
img18,pt3/img18.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img18,National Library of Scotland,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_18/main_1500.jpg?1478810463,True
img19,pt3/img19.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img19,Bibliotheque nationale de France,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_19/main_1500.jpg?1478810463,True
img20,pt3/img20.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img20,Bibliotheque nationale de France,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_20/main_1500.jpg?1478810463,True
img21,pt3/img21.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img21,Australian War Memorial,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_21/main_1500.jpg?1478810463,True
img22,pt3/img22.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img22,Paul Thompson / New York Times,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_22/main_1500.jpg?1478810463,True
img23,pt3/img23.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img23,Bibliotheque nationale de France,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_23/main_1500.jpg?1478810463,True
img24,pt3/img24.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img24,Australian official photographs / State Library of New South Wales,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_24/main_1500.jpg?1478810463,True
img25,pt3/img25.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img25,Library of Congress,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_25/main_1500.jpg?1478810463,True
img26,pt3/img26.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img26,Woodrow Wilson Presidential Library,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_26/main_1500.jpg?1478810463,True
img27,pt3/img27.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img27,Library of Congress,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_27/main_1500.jpg?1478810463,True
img28,pt3/img28.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img28,Der Weltkrieg im Bild / Upper Austrian Federal State Library,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_28/main_1500.jpg?1478810463,True
img29,pt3/img29.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img29,"Library of Congress / Underwood & Underwood, War of the Nations, New York Times",https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_29/main_1500.jpg?1478810463,True
img30,pt3/img30.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img30,National Archive / Official German Photograph of WWI,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_30/main_1500.jpg?1478810463,True
img31,pt3/img31.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img31,Bibliotheque nationale de France,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_31/main_1500.jpg?1478810463,True
img32,pt3/img32.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img32,Library of Congress,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_32/main_1500.jpg?1478810463,True
img33,pt3/img33.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img33,Nationaal Archief,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_33/main_1500.jpg?1478810463,True
img34,pt3/img34.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img34,National Library of Scotland,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_34/main_1500.jpg?1478810463,True
img35,pt3/img35.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img35,Library of Congress,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_35/main_1500.jpg?1478810463,True
img36,pt3/img36.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img36,Bibliotheque nationale de France,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_36/main_1500.jpg?1478810463,True
img37,pt3/img37.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img37,Bibliotheue nationale de France,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_37/main_1500.jpg?1478810463,True
img38,pt3/img38.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img38,"Library of Congress / Underwood & Underwood, War of the Nations, New York Times",https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_38/main_1500.jpg?1478810463,True
img39,pt3/img39.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img39,Bibliotheque nationale de France,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_39/main_1500.jpg?1478810463,True
img40,pt3/img40.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img40,Nationaal Archief,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_40/main_1500.jpg?1478810463,True
img41,pt3/img41.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img41,"CC BY
                
                
                
                Otis Historical Archives",https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_41/main_1500.jpg?1478810463,True
img42,pt3/img42.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img42,Library of Congress,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_42/main_1500.jpg?1478810463,True
img43,pt3/img43.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img43,Underwood & Underwood,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_43/main_1500.jpg?1478810463,True
img44,pt3/img44.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img44,National Library of New Zealand,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_44/main_1500.jpg?1478810463,True
img45,pt3/img45.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-animals-at-war/507320/#img45,National Archives / Official German Photograph,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-animals-at-wa/w_45/main_1500.jpg?1478810463,True
img01,pt4/img01.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-soldiers-and-civilians/507329/#img01,National Library of Scotland,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-soldiers-and/w_01/main_1500.jpg?1478894554,True
img02,pt4/img02.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-soldiers-and-civilians/507329/#img02,AP,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-soldiers-and/w_02/main_1500.jpg?1478894554,True
img03,pt4/img03.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-soldiers-and-civilians/507329/#img03,James McAllister / National Library of New Zealand,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-soldiers-and/w_03/main_1500.jpg?1478894554,True
img04,pt4/img04.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-soldiers-and-civilians/507329/#img04,National Library of Scotland,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-soldiers-and/w_04/main_1500.jpg?1478894554,True
img05,pt4/img05.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-soldiers-and-civilians/507329/#img05,Library of Congress,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-soldiers-and/w_05/main_1500.jpg?1478894554,True
img06,pt4/img06.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-soldiers-and-civilians/507329/#img06,National Archive / Official German Photograph of WWI,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-soldiers-and/w_06/main_1500.jpg?1478894554,True
img07,pt4/img07.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-soldiers-and-civilians/507329/#img07,National Media Museum / Australian War Records Section,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-soldiers-and/w_07/main_1500.jpg?1478894554,True
img08,pt4/img08.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-soldiers-and-civilians/507329/#img08,Brett Butterworth,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-soldiers-and/w_08/main_1500.jpg?1478894554,True
img09,pt4/img09.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-soldiers-and-civilians/507329/#img09,Brett Butterworth,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-soldiers-and/w_09/main_1500.jpg?1478894554,True
img10,pt4/img10.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-soldiers-and-civilians/507329/#img10,"National World War I Museum, Kansas City, Missouri, USA",https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-soldiers-and/w_10/main_1500.jpg?1478894554,True
img11,pt4/img11.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-soldiers-and-civilians/507329/#img11,AP,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-soldiers-and/w_11/main_1500.jpg?1478894554,True
img12,pt4/img12.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-soldiers-and-civilians/507329/#img12,State Library of New South Wales,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-soldiers-and/w_12/main_1500.jpg?1478894554,True
img13,pt4/img13.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-soldiers-and-civilians/507329/#img13,National Library of Scotland,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-soldiers-and/w_13/main_1500.jpg?1478894554,True
img14,pt4/img14.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-soldiers-and-civilians/507329/#img14,National Archives,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-soldiers-and/w_14/main_1500.jpg?1478894554,True
img15,pt4/img15.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-soldiers-and-civilians/507329/#img15,Library of Congress,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-soldiers-and/w_15/main_1500.jpg?1478894554,True
img16,pt4/img16.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-soldiers-and-civilians/507329/#img16,AP,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-soldiers-and/w_16/main_1500.jpg?1478894554,True
img17,pt4/img17.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-soldiers-and-civilians/507329/#img17,National Library of Scotland,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-soldiers-and/w_17/main_1500.jpg?1478894554,True
img18,pt4/img18.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-soldiers-and-civilians/507329/#img18,Library of Congress,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-soldiers-and/w_18/main_1500.jpg?1478894554,True
img19,pt4/img19.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-soldiers-and-civilians/507329/#img19,Frank Hurley / National Media Museum,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-soldiers-and/w_19/main_1500.jpg?1478894554,True
img20,pt4/img20.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-soldiers-and-civilians/507329/#img20,National Library of Scotland,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-soldiers-and/w_20/main_1500.jpg?1478894554,True
img21,pt4/img21.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-soldiers-and-civilians/507329/#img21,AP,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-soldiers-and/w_21/main_1500.jpg?1478894554,True
img22,pt4/img22.jpg,https://theatlantic.com/photo/2014/04/world-war-i-in-photos-soldiers-and-civilians/507329/#img22,National Library of Scotland,https://cdn.theatlantic.com/assets/media/img/photo/2016/11/world-war-i-in-photos-soldiers-and/w_22/main_1500.jpg?1478894554,True
